window_length_s,window_overlap,std_activity_threshold,mean_activity_threshold,acc_v_standing_threshold,sin_template_freq_hz,allowed_acc_v_change_per_window,min_gsd_duration_s,use_original_peak_detection,objective_val
4.996466488840601,0.5150262425728,-2.8761108193774536,-0.9346502748896159,-8.697714092448582,1.0,0.2421065559328491,6.2988788577713155,True,617.49
4.955585354382578,0.466876653562745,-2.4367990028942943,-0.8211538549902785,-3.7019492625105412,1.0,1.6350799751906497,8.200839400049961,True,669.6199999999999
4.886457568087198,0.5816480649749914,-1.285209860063366,-0.4028038824190937,-5.816722834877133,1.0,0.706533454411261,5.687238784053342,True,672.8299999999999
4.932298003290923,0.46726707856545147,-3.1545572172604226,-0.22632616945182893,-9.032278148657403,1.0,0.16080556457139164,6.691333402374858,True,643.8499999999999
4.946304009768677,0.7169426131194044,-3.9889758760188103,-0.630933198125535,-9.4384400458497,2.071647155515879,1.1394905319053916,4.51188967319919,True,605.96
4.9141800865018155,0.43510773420454163,-2.4589122058427053,-0.22625116367542986,-10.0,1.0,0.9709128157516367,1.0,True,657.03
4.903011942392659,0.8880656769904571,-3.0985973835589613,-0.42022860622775815,-1.337505051334137,1.0,1e-07,1.0,True,1000000.0
4.928555671450425,0.6453994886377125,-2.6376229913592835,-0.767468833304299,-10.0,2.14016142760371,0.07956911466999064,1.615477390593237,True,730.4200000000001
4.9544435674682425,0.44494404013637046,-2.5308318130679752,-0.20047549706959822,-9.159307784739093,1.0,1.0490990007699676,3.3256120593448264,True,676.01
4.987757705518495,0.5970138902263891,-4.577906578132406,-0.6037177488635846,-10.0,1.0,0.872967414776603,5.264157192425981,True,655.0600000000001
4.906658722056043,0.583134970966529,-1.4859493666826995,-0.46684037592405847,-7.372377169239411,1.0,0.5624117174991208,5.159615595284337,True,641.6800000000001
4.984256814404306,0.7242728868650533,-4.3317100328494345,-0.2251358545991129,-8.924984585574906,1.0,1.8177163496691597,3.307137984300272,True,694.91
4.930368163647758,0.6964410209849994,-3.788376761321423,-0.7950108489379226,-10.0,1.0,0.14315380712808135,4.584628168255531,True,621.46
5.0,0.5861202592951145,-4.675588035093815,-1.0,-6.88558680089255,2.642521310025251,0.2624536321588282,3.90753967229437,True,595.1399999999999
5.0,0.7777673307985337,-5.0,-0.3019435911122049,-10.0,3.3213838897697725,1.9583354709840624,5.08503508079275,True,682.3199999999999
4.993365083524128,0.5989918388843939,-4.685183609120982,1.0,-10.0,1.0,1e-07,1.0,True,1000000.0
4.890027142074357,0.433441310095418,-2.4365570441495854,-0.8295031922673561,-3.3276116602995574,1.0,1.711478889767191,8.528617235197993,True,639.8299999999999
4.917269074365201,0.6104837664898252,-1.262351871306099,-0.4059774699786376,-6.103036248167934,1.145398718714194,0.8574736594674861,5.2670807242386495,True,632.13
5.0,0.38734066075248597,-5.0,-0.837590726003487,-3.2941747939154684,1.0,0.613931969178655,8.288720394936806,True,704.4399999999998
4.459556966607487,0.30150923915949823,-2.1816471995978146,-0.40885963391832025,-6.1046178370813475,1.0,0.057188752080201445,8.041166710213645,True,596.8499999999999
5.0,0.7866367650117911,-2.1241429879609717,-1.0,-7.18407132650511,3.1306061796836295,1.2171493994023308,1.4197415027709714,True,640.24
5.0,0.9,1.2364889413051934,-0.5058238565969476,-6.523989520513063,1.0,2.0,1.0,True,611.64
5.0,0.7300163867879715,-1.7635780435172226,-0.4035547660273334,-6.1150850385212525,1.0,0.6492251426189529,5.256319179630112,True,689.4499999999999
5.0,0.47442286909615183,-0.4574825039729964,-0.4063925563702595,-6.092181249223451,1.0,1.9999115868751476,2.1585187930031333,True,661.5699999999999
5.0,0.7239154882595518,-2.912461536355003,-0.24986942639780974,-9.890740624556033,1.1670521290509022,1e-07,1.988255296529851,True,1000000.0
4.99529386687077,0.7275725761902966,-0.7856669491473047,-0.4145330059272814,-6.465575712787725,1.7414309487385875,0.6776154001702089,3.759780350521188,True,609.75
4.9968000070772165,0.7261753720094662,-2.5798332150667465,-0.4169937098885135,-5.251209882709185,1.0,0.6903476666672074,6.968744686563077,True,641.36
4.908800544128783,0.6440337267970855,-4.633691245222573,-0.47989917830461715,-3.8558647928918033,1.795264896151156,0.14808125006079417,4.206420232018811,True,639.27
